Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collecting_institution,collection_date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id
ERR5699412,AMPLICON,assembly,69,76907757,PRJEB43269,SAMEA8498221,17032432,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414825,SAMEA8498221,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498221,cov-20210322v4a3,ERS6183041,ERP127218,cov-20210322v4a3,SARS-Cov2 Haut-de-France samples,250321-287
ERR5699413,AMPLICON,assembly,68,63757792,PRJEB43269,SAMEA8498222,9771717,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414826,SAMEA8498222,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498222,cov-20210322v4a4,ERS6183042,ERP127218,cov-20210322v4a4,SARS-Cov2 Haut-de-France samples,250321-288
ERR5699414,AMPLICON,assembly,69,67692103,PRJEB43269,SAMEA8498223,10703746,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414827,SAMEA8498223,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498223,cov-20210322v4a5,ERS6183043,ERP127218,cov-20210322v4a5,SARS-Cov2 Haut-de-France samples,250321-289
ERR5699415,AMPLICON,assembly,69,49982957,PRJEB43269,SAMEA8498224,8596320,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414828,SAMEA8498224,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498224,cov-20210322v4a6,ERS6183044,ERP127218,cov-20210322v4a6,SARS-Cov2 Haut-de-France samples,250321-290
ERR5699416,AMPLICON,assembly,68,75937488,PRJEB43269,SAMEA8498225,11415763,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414829,SAMEA8498225,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498225,cov-20210322v4a7,ERS6183045,ERP127218,cov-20210322v4a7,SARS-Cov2 Haut-de-France samples,250321-291
ERR5699417,AMPLICON,assembly,69,65033196,PRJEB43269,SAMEA8498226,10302124,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414830,SAMEA8498226,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498226,cov-20210322v4a8,ERS6183046,ERP127218,cov-20210322v4a8,SARS-Cov2 Haut-de-France samples,250321-292
ERR5699418,AMPLICON,assembly,68,80609709,PRJEB43269,SAMEA8498227,11966839,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414831,SAMEA8498227,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498227,cov-20210322v4a9,ERS6183047,ERP127218,cov-20210322v4a9,SARS-Cov2 Haut-de-France samples,250321-293
ERR5699419,AMPLICON,assembly,69,64190865,PRJEB43269,SAMEA8498228,11056567,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414832,SAMEA8498228,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498228,cov-20210322v4b10,ERS6183048,ERP127218,cov-20210322v4b10,SARS-Cov2 Haut-de-France samples,250321-294
ERR5699420,AMPLICON,assembly,68,65793483,PRJEB43269,SAMEA8498229,9774933,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414833,SAMEA8498229,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498229,cov-20210322v4b11,ERS6183049,ERP127218,cov-20210322v4b11,SARS-Cov2 Haut-de-France samples,250321-295
ERR5699421,AMPLICON,assembly,69,50876267,PRJEB43269,SAMEA8498230,8984819,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414834,SAMEA8498230,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498230,cov-20210322v4b12,ERS6183050,ERP127218,cov-20210322v4b12,SARS-Cov2 Haut-de-France samples,250321-296
ERR5699422,AMPLICON,assembly,70,44667463,PRJEB43269,SAMEA8498231,11200438,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414835,SAMEA8498231,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498231,cov-20210322v4b2,ERS6183051,ERP127218,cov-20210322v4b2,SARS-Cov2 Haut-de-France samples,250321-297
ERR5699423,AMPLICON,assembly,68,81359484,PRJEB43269,SAMEA8498232,12031691,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414836,SAMEA8498232,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498232,cov-20210322v4b3,ERS6183052,ERP127218,cov-20210322v4b3,SARS-Cov2 Haut-de-France samples,250321-298
ERR5699424,AMPLICON,assembly,69,57402762,PRJEB43269,SAMEA8498233,11361466,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414837,SAMEA8498233,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498233,cov-20210322v4b4,ERS6183053,ERP127218,cov-20210322v4b4,SARS-Cov2 Haut-de-France samples,250321-299
ERR5699425,AMPLICON,assembly,70,40732894,PRJEB43269,SAMEA8498234,9992436,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414838,SAMEA8498234,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498234,cov-20210322v4b5,ERS6183054,ERP127218,cov-20210322v4b5,SARS-Cov2 Haut-de-France samples,250321-300
ERR5699426,AMPLICON,assembly,68,60546316,PRJEB43269,SAMEA8498235,9312988,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414839,SAMEA8498235,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498235,cov-20210322v4b6,ERS6183055,ERP127218,cov-20210322v4b6,SARS-Cov2 Haut-de-France samples,250321-301
ERR5699427,AMPLICON,assembly,69,73532990,PRJEB43269,SAMEA8498236,11999658,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414840,SAMEA8498236,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498236,cov-20210322v4b7,ERS6183056,ERP127218,cov-20210322v4b7,SARS-Cov2 Haut-de-France samples,250321-302
ERR5699428,AMPLICON,assembly,69,58529469,PRJEB43269,SAMEA8498237,10062426,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414841,SAMEA8498237,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498237,cov-20210322v4b8,ERS6183057,ERP127218,cov-20210322v4b8,SARS-Cov2 Haut-de-France samples,250321-303
ERR5699429,AMPLICON,assembly,68,74567349,PRJEB43269,SAMEA8498238,10959841,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414842,SAMEA8498238,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498238,cov-20210322v4b9,ERS6183058,ERP127218,cov-20210322v4b9,SARS-Cov2 Haut-de-France samples,250321-304
ERR5699430,AMPLICON,assembly,70,72613642,PRJEB43269,SAMEA8498239,14744608,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414843,SAMEA8498239,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498239,cov-20210322v4c1,ERS6183059,ERP127218,cov-20210322v4c1,SARS-Cov2 Haut-de-France samples,250321-305
ERR5699431,AMPLICON,assembly,68,74665883,PRJEB43269,SAMEA8498240,11288104,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414844,SAMEA8498240,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498240,cov-20210322v4c10,ERS6183060,ERP127218,cov-20210322v4c10,SARS-Cov2 Haut-de-France samples,250321-306
ERR5699432,AMPLICON,assembly,69,81338027,PRJEB43269,SAMEA8498241,12394752,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414845,SAMEA8498241,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498241,cov-20210322v4c11,ERS6183061,ERP127218,cov-20210322v4c11,SARS-Cov2 Haut-de-France samples,250321-307
ERR5699433,AMPLICON,assembly,69,79503226,PRJEB43269,SAMEA8498242,12361896,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414846,SAMEA8498242,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498242,cov-20210322v4c12,ERS6183062,ERP127218,cov-20210322v4c12,SARS-Cov2 Haut-de-France samples,250321-308
ERR5699434,AMPLICON,assembly,68,67524659,PRJEB43269,SAMEA8498243,10226047,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414847,SAMEA8498243,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498243,cov-20210322v4c2,ERS6183063,ERP127218,cov-20210322v4c2,SARS-Cov2 Haut-de-France samples,250321-309
ERR5699435,AMPLICON,assembly,70,68843638,PRJEB43269,SAMEA8498244,13865210,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414848,SAMEA8498244,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498244,cov-20210322v4c3,ERS6183064,ERP127218,cov-20210322v4c3,SARS-Cov2 Haut-de-France samples,250321-310
ERR5699436,AMPLICON,assembly,69,69651011,PRJEB43269,SAMEA8498245,11246370,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414849,SAMEA8498245,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498245,cov-20210322v4c4,ERS6183065,ERP127218,cov-20210322v4c4,SARS-Cov2 Haut-de-France samples,250321-311
ERR5699437,AMPLICON,assembly,70,66892557,PRJEB43269,SAMEA8498246,12478358,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414850,SAMEA8498246,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498246,cov-20210322v4c5,ERS6183066,ERP127218,cov-20210322v4c5,SARS-Cov2 Haut-de-France samples,250321-312
ERR5699438,AMPLICON,assembly,69,68906867,PRJEB43269,SAMEA8498247,11002859,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414851,SAMEA8498247,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498247,cov-20210322v4c6,ERS6183067,ERP127218,cov-20210322v4c6,SARS-Cov2 Haut-de-France samples,250321-313
ERR5699439,AMPLICON,assembly,68,82328461,PRJEB43269,SAMEA8498248,12274897,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414852,SAMEA8498248,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498248,cov-20210322v4c7,ERS6183068,ERP127218,cov-20210322v4c7,SARS-Cov2 Haut-de-France samples,250321-314
ERR5699440,AMPLICON,assembly,69,65368921,PRJEB43269,SAMEA8498249,10306732,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414853,SAMEA8498249,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498249,cov-20210322v4c8,ERS6183069,ERP127218,cov-20210322v4c8,SARS-Cov2 Haut-de-France samples,250321-315
ERR5699441,AMPLICON,assembly,70,75694582,PRJEB43269,SAMEA8498250,21082358,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414854,SAMEA8498250,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498250,cov-20210322v4c9,ERS6183070,ERP127218,cov-20210322v4c9,SARS-Cov2 Haut-de-France samples,250321-316
ERR5699442,AMPLICON,assembly,68,72884685,PRJEB43269,SAMEA8498251,11633487,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414855,SAMEA8498251,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498251,cov-20210322v4d1,ERS6183071,ERP127218,cov-20210322v4d1,SARS-Cov2 Haut-de-France samples,250321-317
ERR5699443,AMPLICON,assembly,70,31167414,PRJEB43269,SAMEA8498252,6159742,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414856,SAMEA8498252,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498252,cov-20210322v4d10,ERS6183072,ERP127218,cov-20210322v4d10,SARS-Cov2 Haut-de-France samples,250321-318
